object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of nuclei,Probability of not leaf,Convex Hull Center_0,Convex Hull Center_1,Convex Hull Center_2,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Object Area,Defect Center_0,Defect Center_1,Defect Center_2,Object Center_0,Object Center_1,Object Center_2,Convexity,Number of Defects,Convex Hull Area,Variance of Defect Area,Mean Defect Area,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Minimum_2,Variance of Intensity_0,Variance of Intensity_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Size in pixels,Total Intensity_0,Total Intensity_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,Radii of the object_0,Radii of the object_1,Radii of the object_2,Mean Intensity_0,Mean Intensity_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Maximum_2,Center of the object_0,Center of the object_1,Center of the object_2,Minimum intensity_0,Minimum intensity_1,Maximum intensity_0,Maximum intensity_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Principal components of the object_4,Principal components of the object_5,Principal components of the object_6,Principal components of the object_7,Principal components of the object_8,Skewness of Intensity_0,Skewness of Intensity_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1
449,0,450,0,nuclei,0.97,0.03,416.0,568.5,152.0,0.0,1.1143478,0.0,1364.0,415.66467,568.2019,151.96974,416.4956,568.9406,152.04472,0.4035503,1.0,3380.0,0.0,2016.0,410.0,559.0,146.0,56.817177,34.42222,56.817177,0.67411166,0.67411166,34.42222,1364.0,10370.0,7999.0,6.1489954,5.469096,0.9995481,0.03006023,0.03006023,-0.9995481,4.7969913,2.7118728,2.2935355,7.602639,5.8643694,423.0,579.0,159.0,416.4956,568.9406,152.04472,0.0,2.0,64.0,43.0,0.09072692,-0.97203183,0.21661659,0.94514024,0.015501925,-0.32629678,0.31381288,0.23433696,0.92011285,1.8663161,2.1226447,0.79014605,32.794014,0.79014605,-0.014236878,-0.014236878,32.794014,10451.0,292716.0,0.21111852,5.913096,0.0,2.0,19.0,59.0,5.34843,1.9595618,41.24776,4.744378
450,0,451,nuclei,nuclei,0.96,0.04,606.5,595.5,151.0,0.0,1.7034552,0.0,962.0,606.09216,596.14954,151.11739,606.98755,594.7235,150.85966,0.45549244,1.0,2112.0,0.0,1150.0,601.0,588.0,146.0,54.88106,22.664677,54.88106,-0.16075744,-0.16075744,22.664677,962.0,7606.0,4771.0,5.742318,5.2461157,0.99998754,-0.0049897414,-0.0049897414,-0.99998754,3.9334435,2.636561,2.2525136,7.906445,4.9594593,613.0,604.0,157.0,606.98755,594.7235,150.85966,0.0,2.0,58.0,32.0,0.027495442,-0.8188949,0.57328445,-0.9931029,-0.087767944,-0.07773963,0.11397659,-0.567193,-0.8156602,1.9027376,2.155104,12.274506,23.78174,12.274506,-0.1931858,-0.1931858,23.78174,71388.0,202707.0,1.700605,4.8288865,0.0,2.0,71.0,48.0,4.871373,2.2947302,43.73826,6.346043
451,0,452,0,nuclei,0.98,0.02,613.0,619.5,151.0,0.0,1.1302541,0.0,1556.0,612.8649,619.9238,150.85631,613.1915,618.8991,151.20372,0.41360977,1.0,3762.0,0.0,2206.0,604.0,611.0,146.0,57.780334,22.78628,57.780334,0.14205894,0.14205894,22.78628,1556.0,11378.0,7274.0,9.823099,6.1191792,0.9999918,0.004059416,0.004059416,-0.9999918,4.813696,3.7231696,2.0160239,7.3123393,4.674807,623.0,629.0,157.0,613.1915,618.8991,151.20372,0.0,2.0,62.0,35.0,-0.8559168,-0.4620063,-0.23228557,-0.49157208,0.86636215,0.08816749,-0.1605095,-0.18964913,0.9686433,2.5035415,2.3190968,14.231423,24.10551,14.231423,-0.2452934,-0.2452934,24.10551,81321.0,215702.0,1.8399249,4.880357,0.0,2.0,81.0,44.0,5.151205,2.2543607,46.13719,6.008682
452,0,453,0,nuclei,0.94,0.06,630.0,680.0,152.0,0.0,1.2431498,0.0,1045.0,630.5047,680.07184,152.05235,629.2804,679.8976,151.92535,0.4122288,1.0,2535.0,0.0,1490.0,623.0,674.0,146.0,75.56955,25.893839,75.56955,1.6874248,1.6874248,25.893839,1045.0,9118.0,5270.0,6.402393,4.9414225,0.9994249,0.033910193,0.033910193,-0.9994249,3.7144084,2.814417,2.1587694,8.725359,5.043062,638.0,687.0,159.0,629.2804,679.8976,151.92535,0.0,2.0,63.0,35.0,-0.7654305,0.21329118,-0.6071433,-0.6415935,-0.3258606,0.6943865,-0.04973756,0.9210438,0.3862699,2.0462332,2.1440296,12.219419,24.148,12.219419,-0.087321326,-0.087321326,24.148,77576.0,233810.0,1.617717,4.8757143,0.0,2.0,81.0,48.0,5.8910775,2.2778986,62.429962,6.2351346
453,0,454,0,nuclei,0.85,0.15,668.5,688.0,150.0,0.0,0.7619208,0.0,292.0,668.55597,688.2683,149.98262,668.4007,687.524,150.03082,0.36049384,1.0,810.0,0.0,518.0,664.0,684.0,146.0,42.78686,28.84935,42.78686,-0.41059533,-0.41059533,28.84935,292.0,2025.0,1477.0,2.0871556,6.581438,0.9995671,-0.029421464,-0.029421464,-0.9995671,2.11415,1.8667308,1.6354535,6.9349313,5.058219,674.0,693.0,155.0,668.4007,687.524,150.03082,0.0,2.0,32.0,34.0,0.598357,-0.722481,-0.34639582,0.33620965,0.61883014,-0.7099382,0.7272771,0.30833492,0.6131865,1.3651586,2.4006531,9.507309,24.316801,9.507309,-0.2550278,-0.2550278,24.316801,59407.0,145871.0,1.9766753,4.85363,0.0,2.0,61.0,55.0,3.25073,2.3209474,23.334663,6.5785975
454,0,455,0,nuclei,0.92,0.08,636.5,705.5,150.0,0.0,0.7395794,0.0,302.0,636.30145,705.5789,149.77512,636.77484,705.39075,150.31126,0.41944444,1.0,720.0,0.0,418.0,632.0,702.0,146.0,76.9251,21.221361,76.9251,-1.4311982,-1.4311982,21.221361,302.0,2259.0,1373.0,5.6255326,8.027535,0.9996705,-0.025667638,-0.025667638,-0.9996705,2.1806087,1.8082919,1.6912146,7.4801326,4.5463576,642.0,710.0,155.0,636.77484,705.39075,150.31126,0.0,2.0,55.0,32.0,-0.97582114,-0.0011978793,-0.21856731,-0.2088331,0.30026084,0.9307159,-0.06451232,-0.95385635,0.29325104,2.1782746,2.6026506,15.392537,24.719212,15.392537,0.052183855,0.052183855,24.719212,59588.0,148228.0,1.9942436,4.9607763,0.0,2.0,112.0,55.0,5.3492093,2.2209086,59.984806,5.901539
455,0,456,0,nuclei,0.94,0.06,634.5,714.5,149.5,0.0,1.2456875,0.0,402.0,635.00714,714.4946,149.37814,633.796,714.50745,149.66916,0.41875,1.0,960.0,0.0,558.0,629.0,710.0,146.0,75.91305,30.677242,75.91305,1.6455039,1.6455039,30.677242,402.0,2874.0,2201.0,16.971994,4.084595,0.9993408,0.036304183,0.036304183,-0.9993408,2.434148,2.0506213,1.7763221,7.149254,5.4751244,641.0,720.0,154.0,633.796,714.50745,149.66916,0.0,2.0,79.0,31.0,-0.9564691,-0.27632472,-0.09386968,-0.29181406,0.9018556,0.31859234,-0.0033780409,0.33211622,-0.9432324,3.2653239,1.9999772,15.1483965,25.695927,15.1483965,0.14183918,0.14183918,25.695927,52246.0,141240.0,1.8716773,5.0598264,0.0,2.0,112.0,45.0,6.2135406,2.1623406,77.849945,5.440117
456,0,457,0,nuclei,0.8,0.2,671.0,817.0,149.0,0.0,0.88749456,0.0,182.0,670.71686,816.9688,149.00519,671.5989,817.0659,148.98901,0.32098764,1.0,567.0,0.0,385.0,667.0,813.0,146.0,32.683403,23.176338,32.683403,-0.91785413,-0.91785413,23.176338,182.0,1219.0,933.0,3.172775,1.8634721,0.9954557,-0.095226236,-0.095226236,-0.9954557,1.9196076,1.6853093,1.3162702,6.697802,5.126374,676.0,822.0,153.0,671.5989,817.0659,148.98901,0.0,2.0,30.0,25.0,0.91945255,0.29884428,-0.2555368,0.282507,-0.95411026,-0.09931488,0.27348998,-0.019124392,0.9616847,1.5957756,1.6062443,11.769903,35.66267,11.769903,0.06328097,0.06328097,35.66267,47275.0,141103.0,2.062789,6.1568637,0.0,2.0,72.0,49.0,3.871682,1.9013042,31.189138,4.230717
457,0,458,0,nuclei,0.54,0.46,751.0,848.5,150.5,0.0,0.8649798,0.0,156.0,751.20074,848.5644,150.25757,750.6603,848.39105,150.91026,0.37142858,1.0,420.0,0.0,264.0,748.0,846.0,146.0,33.491947,56.841717,33.491947,1.3900394,1.3900394,56.841717,156.0,1078.0,1302.0,2.1396375,1.0888369,0.059217587,-0.9982451,0.9982451,0.059217587,2.2751276,1.3638548,1.0896391,6.9102564,8.346154,755.0,852.0,156.0,750.6603,848.39105,150.91026,0.0,2.0,29.0,35.0,0.3000513,-0.66022545,-0.68852854,0.2855143,-0.62654084,0.72520906,0.9101927,0.41418466,-0.0005094008,1.2912356,1.3319709,4.765649,56.36508,4.765649,-0.08996988,-0.08996988,56.36508,37865.0,270628.0,1.207815,8.632472,0.0,2.0,29.0,68.0,2.4784396,1.492413,9.941285,2.6503298
458,0,459,0,not leaf,0.28,0.72,67.0,874.5,150.5,0.0,0.75134,0.0,287.0,67.091064,874.36255,150.31873,66.811844,874.784,150.87456,0.32613635,1.0,880.0,0.0,593.0,62.0,871.0,146.0,41.790333,89.219,41.790333,-0.440979,-0.440979,89.219,287.0,1842.0,3199.0,2.6033313,5.6518364,-0.009296526,-0.9999568,0.9999568,-0.009296526,2.7860355,1.5795019,1.4144881,6.4181185,11.146341,73.0,879.0,156.0,66.811844,874.784,150.87456,0.0,2.0,32.0,70.0,0.7241379,0.0638276,0.6866952,-0.28035384,-0.88247955,0.3776659,0.6301,-0.46599984,-0.62114257,1.5287429,1.8049515,4.258604,75.31302,4.258604,0.19504842,0.19504842,75.31302,22205.0,348719.0,0.6766104,10.625846,0.0,2.0,121.0,78.0,10.21274,1.3506224,381.43063,2.2532523
459,0,460,0,nuclei,0.93,0.07,603.5,407.5,151.5,0.0,1.5482026,0.0,876.0,603.4636,406.98563,151.01724,603.5434,408.113,152.07535,0.45625,1.0,1920.0,0.0,1044.0,598.0,400.0,147.0,43.616734,41.980602,43.616734,-1.0393732,-1.0393732,41.980602,876.0,5791.0,6010.0,5.076597,2.8144176,0.8995784,-0.4367593,-0.4367593,-0.8995784,3.5841258,2.5269396,2.1404724,6.6107306,6.8607306,610.0,416.0,157.0,603.5434,408.113,152.07535,0.0,2.0,49.0,37.0,0.33344314,0.9080574,0.2534708,0.9369867,-0.34893027,0.017425852,0.104267314,0.23168823,-0.9671861,1.8235595,1.7007262,8.051509,40.384026,8.051509,0.14600742,0.14600742,40.384026,47706.0,251712.0,1.2767222,6.7363915,0.0,2.0,59.0,66.0,5.099482,1.7970647,49.05785,3.9339345
460,0,461,0,nuclei,0.88,0.12,540.5,465.0,152.0,0.0,0.6970543,0.0,525.0,540.4569,464.70364,152.04234,540.5562,465.38666,151.94476,0.4338843,1.0,1210.0,0.0,685.0,536.0,460.0,147.0,35.98966,34.43503,35.98966,-1.5511292,-1.5511292,34.43503,525.0,3240.0,3187.0,4.496776,3.2990217,0.8508877,-0.5253476,-0.5253476,-0.8508877,2.558336,2.3621044,1.8843068,6.1714287,6.070476,546.0,471.0,158.0,540.5562,465.38666,151.94476,0.0,2.0,38.0,34.0,0.68569905,0.27120617,-0.6754732,0.63474596,0.23139429,0.7372613,0.35625044,-0.93429327,-0.013480168,1.7642004,1.8017614,3.175162,35.364296,3.175162,-0.10370383,-0.10370383,35.364296,26074.0,235025.0,0.6863385,6.1864963,0.0,2.0,42.0,62.0,4.3101707,1.9015113,34.336624,4.4083104
461,0,462,0,nuclei,0.89,0.11,609.5,491.5,151.5,0.0,0.83667374,0.0,577.0,609.292,491.75433,151.56664,609.8111,491.1196,151.40034,0.40069443,1.0,1440.0,0.0,863.0,604.0,486.0,147.0,35.34305,25.003763,35.34305,0.5654419,0.5654419,25.003763,577.0,4300.0,2838.0,3.0044644,4.70279,0.99851674,0.05444521,0.05444521,-0.99851674,3.006841,2.5103521,1.753822,7.4523396,4.9185443,616.0,498.0,157.0,609.8111,491.1196,151.40034,0.0,2.0,40.0,33.0,0.515855,0.6430473,0.56602454,0.7836873,-0.62109584,-0.008612764,0.3460171,0.4480292,-0.8243434,1.33843,2.1323829,8.214018,25.45623,8.214018,0.0971103,0.0971103,25.45623,54205.0,176734.0,1.5303069,4.989526,0.0,2.0,54.0,60.0,3.7149823,2.2488906,26.104836,6.2348256
462,0,463,0,nuclei,0.87,0.13,598.5,506.5,152.0,0.0,1.0381552,0.0,521.0,598.36786,506.89984,152.25389,598.64685,506.05566,151.71785,0.47363636,1.0,1100.0,0.0,579.0,594.0,502.0,147.0,52.397568,21.129961,52.397568,1.7946221,1.7946221,21.129961,521.0,4253.0,2415.0,3.9718072,4.5422587,0.99836767,0.057114348,0.057114348,-0.99836767,2.6238189,2.2084496,1.9788201,8.163148,4.635317,604.0,512.0,158.0,598.64685,506.05566,151.71785,0.0,2.0,54.0,28.0,0.47895724,-0.5250697,0.7034925,-0.5319936,-0.8110791,-0.24317375,0.6982713,-0.2577837,-0.66780597,1.5950035,2.1079977,7.4559674,25.466286,7.4559674,0.00020749313,0.00020749313,25.466286,48910.0,189083.0,1.2912167,4.991763,0.0,2.0,60.0,60.0,4.4922733,2.2457232,39.932934,6.0642796
463,0,464,0,not leaf,0.24,0.76,4.0,698.5,151.0,0.0,1.5881388,0.0,408.0,4.432836,697.8358,150.89304,3.5735295,699.1544,151.1054,0.5037037,1.0,810.0,0.0,402.0,0.0,694.0,147.0,37.399216,75.13848,37.399216,5.95527,5.95527,75.13848,408.0,2591.0,4386.0,3.1708095,1.7505233,0.1522591,-0.9883406,0.9883406,0.1522591,2.5258756,2.00246,1.7756923,6.35049,10.75,9.0,704.0,156.0,3.5735295,699.1544,151.1054,0.0,2.0,35.0,48.0,0.70321774,0.027109228,-0.7104575,-0.70191884,-0.13250951,-0.69982225,0.11311402,-0.99081093,0.074154556,1.5441072,1.3183687,5.7645955,72.87122,5.7645955,0.36436975,0.36436975,72.87122,16922.0,180726.0,0.95728916,10.223794,0.0,2.0,42.0,73.0,4.601824,1.4385163,34.68908,2.709818
464,0,465,0,nuclei,0.9,0.1,670.5,851.5,152.0,0.0,1.1107414,0.0,1573.0,670.76886,851.66156,151.61531,670.1672,851.30005,152.47617,0.446875,1.0,3520.0,0.0,1947.0,663.0,842.0,147.0,77.502426,33.607388,77.502426,0.01809622,0.01809622,33.607388,1573.0,10859.0,9567.0,11.605437,2.8126047,0.99999994,0.00041226108,0.00041226108,-0.99999994,4.2731934,3.3372035,2.461154,6.9033694,6.082009,679.0,862.0,158.0,670.1672,851.30005,152.47617,0.0,2.0,72.0,36.0,-0.26945287,0.9624359,0.03335169,-0.96293956,-0.26884115,-0.021721989,-0.011939716,-0.037968714,0.9992076,2.9230814,1.6944386,7.4904265,39.04823,7.4904265,-0.08819798,-0.08819798,39.04823,66387.0,288156.0,1.4863316,6.4514947,0.0,2.0,61.0,56.0,3.6141179,1.9022307,27.171942,4.390054
465,0,466,0,nuclei,0.67,0.33,684.5,888.5,150.0,0.0,0.9232508,0.0,113.0,684.14386,888.705,149.94965,684.93805,888.2478,150.06195,0.4484127,1.0,252.0,0.0,139.0,682.0,886.0,147.0,31.858564,59.50223,31.858564,6.5511003,6.5511003,59.50223,113.0,765.0,1066.0,2.654577,1.0577692,0.21950082,-0.97561234,0.97561234,0.21950082,1.4970809,1.3593652,1.2197618,6.7699113,9.433628,688.0,892.0,154.0,684.93805,888.2478,150.06195,0.0,2.0,29.0,34.0,-0.20749913,-0.46446514,-0.86093915,0.7802022,-0.6094826,0.14076737,0.590109,0.64249754,-0.48884383,1.4861594,1.2258822,7.3418922,54.648834,7.3418922,0.07815881,0.07815881,54.648834,24339.0,179048.0,1.1086363,8.155598,0.0,2.0,65.0,63.0,5.6419435,1.6009514,59.17776,3.0461679
466,0,467,0,not leaf,0.32,0.68,59.0,120.5,153.0,0.0,1.5169361,0.0,735.0,58.41189,120.27007,153.18561,59.767345,120.8,152.75783,0.4338843,1.0,1694.0,0.0,959.0,54.0,114.0,148.0,20.39033,88.77455,20.39033,2.7301033,2.7301033,88.77455,735.0,4343.0,9145.0,1.2108138,1.3639382,0.039827947,-0.99920654,0.99920654,0.039827947,3.3453526,2.3707397,2.00511,5.9088435,12.442177,65.0,128.0,159.0,59.767345,120.8,152.75783,0.0,2.0,30.0,57.0,0.44653025,0.25633264,-0.8572656,-0.87289256,-0.085766576,-0.4803152,0.1966452,-0.962776,-0.18545349,0.89865756,1.1627635,5.4774494,102.66305,5.4774494,1.9490448,1.9490448,102.66305,39205.0,495700.0,0.9868355,12.477346,0.0,2.0,27.0,80.0,3.4847195,1.3129821,16.528774,2.0347276
467,0,468,0,not leaf,0.31,0.69,2.0,243.5,153.0,0.0,1.224813,0.0,239.0,2.5422885,243.7811,152.73631,1.543933,243.2636,153.22176,0.54318184,1.0,440.0,0.0,201.0,0.0,240.0,148.0,34.250206,64.29219,34.250206,-3.2210395,-3.2210395,64.29219,239.0,1619.0,2227.0,1.9637101,1.2123789,-0.1054222,-0.99442756,0.99442756,-0.1054222,2.4250476,1.7699363,1.2587687,6.7740583,9.317991,5.0,248.0,159.0,1.543933,243.2636,153.22176,0.0,2.0,32.0,40.0,0.066855684,0.00327589,-0.99775726,0.27527368,-0.96124434,0.015288968,0.95903844,0.27567846,0.06516641,1.2396967,1.2447001,3.1508222,68.95124,3.1508222,-0.18348835,-0.18348835,68.95124,13905.0,189564.0,0.739431,10.08051,0.0,2.0,42.0,71.0,4.065615,1.3446188,35.494667,2.1490312
468,0,469,0,nuclei,0.9,0.1,562.0,368.0,153.5,0.0,0.53300226,0.0,1477.0,561.9811,368.23624,153.53975,562.023,367.71225,153.45158,0.4508547,1.0,3276.0,0.0,1799.0,556.0,358.0,148.0,60.6878,39.081314,60.6878,0.8997497,0.8997497,39.081314,1477.0,10813.0,9850.0,12.405884,3.3062491,0.99913704,0.041534737,0.041534737,-0.99913704,4.9472704,2.7544692,2.3846836,7.320921,6.6689234,569.0,379.0,160.0,562.023,367.71225,153.45158,0.0,2.0,72.0,43.0,0.28561476,0.7378513,-0.6115551,0.94617176,-0.1157219,0.30227047,0.15226036,-0.6649691,-0.731186,2.68765,1.7300985,5.610605,44.469044,5.610605,-0.08293519,-0.08293519,44.469044,42024.0,342366.0,0.87861174,7.157976,0.0,2.0,52.0,71.0,6.330541,1.7710636,72.83106,4.0000954
469,0,470,0,nuclei,0.87,0.13,617.5,396.0,153.5,0.0,1.0666556,0.0,919.0,617.1178,395.76758,153.46324,618.0261,396.31992,153.5506,0.42078754,1.0,2184.0,0.0,1265.0,611.0,390.0,148.0,65.288124,41.62129,65.288124,-0.19327201,-0.19327201,41.62129,919.0,7338.0,6852.0,6.8220816,2.2045982,0.9999667,-0.008165548,-0.008165548,-0.9999667,3.0192134,2.716378,2.4295068,7.984766,7.45593,625.0,403.0,160.0,618.0261,396.31992,153.5506,0.0,2.0,59.0,40.0,0.75581,0.5747473,0.31371444,0.60637975,-0.7951646,-0.0041092546,-0.24709283,-0.19333589,0.9495085,2.0354714,1.42328,6.659805,50.71067,6.659805,-0.41819367,-0.41819367,50.71067,48475.0,334205.0,1.1142142,7.681814,0.0,2.0,49.0,66.0,4.710647,1.7019001,38.02643,3.5816693
470,0,471,0,nuclei,0.98,0.02,599.5,540.0,153.0,0.0,1.7318885,0.0,906.0,598.9858,540.42737,152.88034,600.29694,539.33777,153.18542,0.3922078,1.0,2310.0,0.0,1404.0,593.0,533.0,148.0,56.344715,24.941957,56.344715,-0.41205063,-0.41205063,24.941957,906.0,6808.0,4587.0,7.416214,4.33029,0.99991393,-0.013118092,-0.013118092,-0.99991393,3.7821035,2.7582922,2.1714377,7.514349,5.062914,607.0,548.0,159.0,600.29694,539.33777,153.18542,0.0,2.0,60.0,31.0,-0.52339613,0.83585906,0.16551766,-0.75691265,-0.5452887,0.36019933,0.39133078,0.06324453,0.91807425,2.123193,2.059758,5.8951197,24.927254,5.8951197,-0.080324,-0.080324,24.927254,41527.0,204367.0,0.99702287,4.906653,0.0,2.0,55.0,52.0,5.558835,2.313921,60.993835,6.562273
471,0,472,0,nuclei,0.9,0.1,532.0,564.0,152.0,0.0,1.1273222,0.0,399.0,532.4029,564.08405,152.03479,531.3033,563.8546,151.93985,0.36639118,1.0,1089.0,0.0,690.0,527.0,559.0,148.0,42.155952,29.346523,42.155952,0.5218309,0.5218309,29.346523,399.0,2556.0,2226.0,48.35195,3.9964116,0.999174,0.040637046,0.040637046,-0.999174,2.5288823,2.0951796,1.7015451,6.406015,5.5789475,538.0,570.0,157.0,531.3033,563.8546,151.93985,0.0,2.0,83.0,31.0,-0.82064223,0.37223232,0.43357745,-0.5540084,-0.7042371,-0.44398737,0.14007486,-0.6045603,0.78414655,4.842916,1.9511063,3.5328379,29.526594,3.5328379,-0.11152279,-0.11152279,29.526594,21270.0,171237.0,0.68830496,5.5412917,0.0,2.0,32.0,67.0,4.2903666,1.9918838,28.59233,4.821624
472,0,473,0,nuclei,0.89,0.11,535.5,572.5,151.0,0.0,0.7712893,0.0,238.0,535.7515,572.3261,151.11801,535.15967,572.7353,150.84033,0.425,1.0,560.0,0.0,322.0,531.0,569.0,148.0,31.439041,27.942377,31.439041,-1.2911165,-1.2911165,27.942377,238.0,1473.0,1292.0,3.529269,3.7957754,0.9498485,-0.3127105,-0.3127105,-0.9498485,2.22106,1.6022199,1.507875,6.1890755,5.428571,541.0,577.0,155.0,535.15967,572.7353,150.84033,0.0,2.0,32.0,30.0,-0.9523042,-0.26191318,0.15658285,0.30443427,-0.850585,0.42874813,0.020892235,0.4559678,0.889751,1.579968,1.9470711,4.150695,29.171343,4.150695,-0.108202465,-0.108202465,29.171343,16954.0,129843.0,0.71872485,5.504388,0.0,2.0,83.0,67.0,6.6858134,2.03563,137.59152,5.251058
473,0,474,0,nuclei,0.82,0.18,673.5,691.0,151.5,0.0,0.5991912,0.0,154.0,673.59186,690.85376,151.38776,673.32465,691.27924,151.71428,0.34375,1.0,448.0,0.0,294.0,670.0,688.0,148.0,42.74144,24.57126,42.74144,-3.3305786,-3.3305786,24.57126,154.0,1162.0,768.0,1.970394,4.247346,0.9846058,-0.17478979,-0.17478979,-0.9846058,1.882506,1.4967333,1.220619,7.5454545,4.987013,678.0,695.0,156.0,673.32465,691.27924,151.71428,0.0,2.0,36.0,28.0,0.46778178,-0.59645504,-0.6522435,0.44731513,-0.4767074,0.75674254,0.7622922,0.64574873,-0.043808334,1.2665411,2.04476,10.195494,25.244587,10.195494,-0.33810022,-0.33810022,25.244587,50276.0,126674.0,1.9666718,4.955171,0.0,2.0,61.0,48.0,3.3711097,2.2370536,22.844595,5.7960463
474,0,475,0,nuclei,0.85,0.15,691.5,722.5,152.5,0.0,1.2082652,0.0,1003.0,691.30853,722.9635,152.44095,691.7667,721.85443,152.58226,0.41791666,1.0,2400.0,0.0,1397.0,686.0,713.0,148.0,41.595284,24.627647,41.595284,0.32760543,0.32760543,24.627647,1003.0,6623.0,4956.0,6.059655,4.928517,0.9998138,0.019296877,0.019296877,-0.9998138,4.639631,2.3712685,2.0694768,6.6031904,4.9411764,698.0,733.0,158.0,691.7667,721.85443,152.58226,0.0,2.0,49.0,31.0,0.17781946,0.97695327,0.11807881,0.98326117,-0.18123418,0.018753208,0.039720923,0.11276762,-0.9928271,1.9672474,2.1631973,7.2011304,31.554705,7.2011304,-0.6361129,-0.6361129,31.554705,58451.0,218906.0,1.5061973,5.6408896,0.0,2.0,61.0,56.0,3.5736258,2.0768542,30.248032,5.2776484
475,0,476,0,nuclei,0.91,0.09,629.5,752.5,152.5,0.0,2.4577684,0.0,1284.0,628.55896,752.2124,152.56577,630.90424,752.92914,152.40187,0.40125,1.0,3200.0,0.0,1916.0,620.0,745.0,148.0,56.248463,24.28153,56.248463,0.90652627,0.90652627,24.28153,1284.0,9326.0,6667.0,6.631008,4.328234,0.9995988,0.028324114,0.028324114,-0.9995988,4.2431,3.180332,2.1743271,7.26324,5.1923676,640.0,761.0,158.0,630.90424,752.92914,152.40187,0.0,2.0,58.0,32.0,-0.9097968,-0.38717386,-0.14955342,0.41199553,-0.88609195,-0.21236944,-0.050294183,-0.2548284,0.9656775,2.1128337,1.9734628,11.877092,28.21107,11.877092,0.104739316,0.104739316,28.21107,67651.0,213267.0,1.6894166,5.3258166,0.0,2.0,72.0,49.0,4.578368,2.09251,36.77933,5.0984826
476,0,477,0,nuclei,0.9,0.1,645.5,795.0,153.0,0.0,0.70806473,0.0,1149.0,645.2843,795.11115,153.01732,645.9121,794.78766,152.96693,0.34360048,1.0,3344.0,0.0,2195.0,638.0,786.0,148.0,47.82705,29.53389,47.82705,-0.92626804,-0.92626804,29.53389,1149.0,8355.0,6350.0,9.463221,3.5033982,0.998727,-0.05044122,-0.05044122,-0.998727,4.955479,2.375945,2.1677036,7.2715406,5.526545,654.0,805.0,159.0,645.9121,794.78766,152.96693,0.0,2.0,72.0,34.0,0.5621889,-0.7045753,0.43303266,0.8259453,0.45179796,-0.33718383,0.04192812,0.5472223,0.8359365,2.0500603,1.8686411,11.07224,32.191,11.07224,-0.20602652,-0.20602652,32.191,76801.0,245558.0,1.8008113,5.757785,0.0,2.0,112.0,49.0,4.882582,2.00201,60.258068,4.7344685
477,0,478,0,nuclei,0.79,0.21,562.5,844.5,151.0,0.0,0.90138984,0.0,103.0,562.84564,844.49664,150.87248,562.0,844.5049,151.18446,0.40873015,1.0,252.0,0.0,149.0,560.0,842.0,148.0,83.24385,49.407673,83.24385,-0.2796682,-0.2796682,49.407673,103.0,741.0,720.0,6.214439,2.983508,0.99996585,-0.008264514,-0.008264514,-0.99996585,1.4971497,1.3809177,1.0701532,7.194175,6.990291,566.0,848.0,155.0,562.0,844.5049,151.18446,0.0,2.0,51.0,36.0,0.14590354,0.6146266,-0.7752073,-0.12643403,-0.7655822,-0.6307918,0.98118633,-0.19004732,0.033991434,2.3284662,1.7465419,1.8372359,37.75982,1.8372359,-0.10244578,-0.10244578,37.75982,7360.0,143719.0,0.336688,6.5745196,0.0,2.0,61.0,49.0,11.3528805,1.6914862,304.61252,3.1253386
